Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
106020715591381,"Thomi Jourdan - Regierungsratskandidat Baselland - ""fürs Baselbiet vo morn""",Thomi Jourdan in den Regierungsrat,527,8
388815591176119,SP Zürich 9,SP Zürich,523,25
469738339721305,SP Zürich 3,Sozialdemokratische Partei Zürich 3,512,24
113035494739725,Simon Vlk,Simon Vlk,505,2
103550668590403,Mieux vivre sa vie,Mieux Vivre Sa Vie,499,24
119245155521044,Ylli Doko - Politiker - FDP Die.Liberalen,Ylli Doko,495,4
921336971288655,Nagra,Nagra,478,5
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,469,1
1769803096579445,Grünliberale Bezirk Horgen,Grünliberale Bezirk Horgen,468,7
108351771294208,Hubert Boog,Hubert Walter Boog,468,4
355710291577008,Grüne Kreis 3/9,Grüne Kreis 3/9,464,5
100341315500438,Kirchensteuern sei Dank - St.Gallen,Katholischer Kofessionsteil des Kantons St.Gallen,459,10
105257442419923,Die Mitte Bezirk Bülach,Die Mitte Bezirk Bülach,455,7
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,452,8
110151814882388,Benjamin Gautschi,Benjamin Gautschi,436,5
156831187737967,JUSO Kanton Zürich,Jungsozialist*innen Kanton Zürich,427,12
103440272521713,Sarah Fuchs in den Kantonsrat,Sarah Fuchs,425,27
210502125711731,FDP Bezirk Affoltern,FDP.Die Liberalen Knonaueramt,424,6
105858378539790,FDP Wädenswil,FDP Wädenswil,420,1
108206818777404,Bezirksgewerbeverband Bülach,Bezirksgewerbeverband Bülach,420,22
109123788743774,Benjamin Frei,Benjamin Rolf Frei,420,5
101669982579717,Die Mitte Bezirk Uster,Die Mitte Bezirk Uster,416,9
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,401,16
231086633606227,SVP Baselland,SVP Baselland,399,349
375845269120737,FDP. Die Liberalen Dietikon,FDP. Die Liberalen Dietikon,393,12
207703323162140,"Doris Meier, Kantonsrätin und a. Gemeindepräsidentin von Bassersdorf",Doris Meier-Kobler,378,3
155659847849677,Martin Huber in den Kantonsrat,Martin Huber in den Kantonsrat,364,5
103082059271118,SP Bezirk Hinwil,SP Wetzikon,363,13
109213507316253,SP Zürich 11,SP Zürich,362,13
200825306651250,Renato Pfeffer EVP,EVP Kanton Zürich,354,8
131136176944674,FDP.Die Liberalen Bezirk Pfäffikon,FDP.Die Liberalen Bezirk Pfäffikon,349,20
112713445046863,Thomas Schlumpf,Thomas Schlumpf,333,1
1476717905682561,SP Zürich 6,SP Zürich 6,331,12
1700824713324064,SP Zürich 10,SP Zürich 10,329,11
778855988853776,SP Allschwil-Schönenbuch,SP Allschwil Schönenbuch,306,24
751036244998194,FDP Stadt Zürich Kreis 4&5,FDP Kreis 4&5,298,9
1582348792001263,SP 4&5 Zürich,SP Zürich 4 & 5,293,10
106254955524910,SVP Binningen,SVP Binningen,281,2
231320586878427,Hauseigentümerverband (HEV) Region Winterthur,Hauseigentümerverband Region Winterthur,280,2
1556534881244272,Grünliberale Bezirk Uster,Grünliberale Bezirk Uster,279,8
109742838576665,Sandro Gerber - FDP.Die Liberalen - Kantonsratskandidat ZH 2023,sandrogerber,277,21
476237372525131,Christa Isabelle Stünzi - glp ZH,Christa Isabelle Stünzi - glp ZH,274,2
100247945907067,Züri wählt,züri wählt,267,1
1533854886905047,Elfenau Schweiz AG,Emanuel Georg Tschannen,262,1
113189798267288,Karl Heinz Meyer Wahlkampf 2023,Karl Heinz Meyer,252,3
1764183190338571,SVP Kreis 3,Derek Richter,252,9
257497631736082,Gletscher-Initiative,Verein Klimaschutz Schweiz,251,4
110707875106219,SVP Bezirk Hinwil,SVP Bezirk Hinwil,245,4
106300899437929,Patrick Hässig,Patrick Hässig,244,1
488909884546537,GLP Winterthur Land,GLP Winterthur Land,237,7
534190816671421,Michael Wiget,Michael Peter Wiget,236,1
1092252917594218,Initiative pour les glaciers,Association suisse pour la protection du climat,235,5
106264082355003,Sven Heinzelmann,Komitee «Sven Heinzelmann in den Kantonsrat»,231,5
1483343695307824,Campax,Campax,229,5
136341053227140,EVP Winterthur,EVP Kanton Zürich,223,26
102014399307738,Direkt,direkt,210,2
110547838607111,NON IN 179,FER Genève - Fédération des Entreprises Romandes Genève,197,6
101384276204469,Ja zur Wiesli-Initiative am 12. März,"Initiativkomitee ""Ja zur Wiesli-Initiative""",194,4
1607548886172610,Hans-Ulrich Bigler,Hans-Ulrich Bigler,188,1
105268722430698,Philippe Guldin GLP,Grunliberale,188,3
1587949341492441,Claudio Zihlmann,Claudio Zihlmann,185,36
261452338060969,Domenik Lädi Ledergerber,Überparteiliches Unterstützungskomitee Domenik Ledergerber,182,4
360920524334417,Grünliberale Adliswil,Grünliberale Adliswil,181,5
993815333967102,Andreas Leupi,Andreas Patrick Leupi,176,5
108692711660498,Urs Wegmann,Urs Wegmann,175,4
145402065523845,Kanton Zürich,Kanton Zürich,173,1
164288990272811,FDP Region Winterthur in den Zürcher Kantonsrat,FDP Region Winterthur in den Zürcher Kantonsrat,170,4
354548604968651,Peter Metzinger in den Kantonsrat,Peter Alois Metzinger,168,5
123731471009473,Yvonne Bürgin,Yvonne Bürgin,161,4
416743625125770,Grüne Zürichsee,GRÜNE Bezirk Meilen,160,3
100432824661437,Bettina Balmer FDP,Bettina Balmer,158,2
269029886456205,Giorgio Fonio,Giorgio Fonio,157,4
259871484198551,Thomas Matter,Thomas Matter,156,2
2034886056799460,Raphael Tobler,Raphael Tobler,155,6
106463701741400,Die Mitte Zürich 3+9,Die Mitte Zürich Kreis 3+9,153,1
592045444309191,DIRECT NEWS by Michel Robadin,Michel François Robadin,150,2
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),Eidgenössisch-Demokratische Union Schweiz,149,4
110409811924321,Urs Christian Eugster FDP,Urs Christian Eugster,143,2
116890591678651,Vert'libéraux - Genève,Parti vert'libéral genevois,141,1
101012679501703,Stephan Siegel in den Landrat,Stephan Siegel in den Landrat,140,2
112662478341274,joelgretsch,Joel Gretsch,139,4
113772441580575,JA zu Kies aus Birmenstorf,JA zu Kies aus Birmenstorf,138,5
97220294896,SP Schweiz,SP Schweiz,138,1
627220684023668,GRÜNE Zürich,Grüne Stadt Zürich,137,3
103269145789541,Stop au blackout,Initiative populaire « De l’électricité pour tous en tout temps (Stop au blackout) »,136,10
104942962435489,Sarah Regez,Sarah Regez,135,4
218538701651843,Union suisse des arts et métiers usam,Schweizerischer Gewerbeverband sgv,134,4
864604443735247,SVP Bezirk Dietikon,SVP Bezirk Dietikon,132,3
305699609616768,Verdi Liberali Ticino,verdi liberali Ticino,131,2
103369269163798,Mittendrin,Hanspeter Renggli,130,3
103580977678645,Julian Croci,Julian Andrea Croci,129,2
102662476058956,Hans-Peter Amrein in den Regierungsrat,Hans-Peter Amrein in den Regierungsrat,129,3
854141954663925,Isabel Garcia GLP,Isabel Garcia Brunisholz,126,8
102578282597131,Kamylla Lisi-Brandino,Kamylla J. Lisi-Brandino,125,3
107515328348195,Michael Uebersax,Michael Stefan Uebersax,123,4
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,123,5
157913284377979,POP Nyon - La Côte,POP Nyon - La Côte,123,4
170262515730,FDP.Die Liberalen Arlesheim,FDP.Die Liberalen Arlesheim,121,5
106964611977537,Switlo,Switlo,120,1
212175019347952,SVP Horgen,SVP Horgen,118,3
103638965961747,Gabriel Mäder - Grünliberale,Gabriel Markus Mäder,118,1
281675942494661,SVP Bezirk Pfäffikon ZH,SVP Bezirk Pfäffikon ZH,117,4
105386249047369,Jakob Ehrensperger,Jakob Ehrensperger,117,2
1524859774444235,Koalition für Konzernverantwortung,Koalition für Konzernverantwortung,117,5
103571105961903,Marc-André Beck,Marc-André Beck,116,9
104203868811586,Martina Dürr,Martina Regula  Dürr,115,2
111516028427691,Die Mitte Oberes Baselbiet,Die Mitte Oberes Baselbiet,114,2
109889895328694,Megastrassen 2 x NEIN,Komitee gegen Megastrassen,113,5
36735923253,umverkehR,umverkehR,112,2
107494077464434,Janine Vannaz,Janine Vannaz,111,4
110647840532680,Merge Mayor,These ads ran without a disclaimer,107,2
105380182425137,Michael Jäger,Hans Michael Jäger,106,1
116063758043441,Facundo Zimmerli,Facundo Nahuel Zimmerli,105,1
135366813191979,Urs Waser Kantonsrat,Waser Urs,≤100,2
1439209716323593,UDC Ticino,UDC Ticino,≤100,2
650175488441328,Martin Farner,Farners GmbH,≤100,1
589840718124415,Grünliberale Knonaueramt,Grünliberale Knonaueramt,≤100,8
265041068300,JUSO Baselland,JUSO Baselland,≤100,1
285821738704789,Nathalie Aeschbacher,Nathalie Anna Aeschbacher,≤100,1
100213996124067,Grünliberale Sektion Emmen-Hochdorf,Grünliberale Sektion Emmen-Hochdorf,≤100,3
301243053989575,Mario Senn,Mario Senn,≤100,3
355645665140771,Nicola Forster,Nicola Forster,≤100,6
1225312564279075,Karin Fehr Thoma,Karin Fehr Thoma,≤100,2
206817592664659,Junge Grünliberale Zürich - jglp ZH,Junge Grünliberale Zürich - jglp ZH,≤100,3
784812424962943,Tele Z,TELE Z,≤100,1
192244290829565,Anita Borer,Anita Borer,≤100,4
108667862595190,Les Vert-e-s La Côte,Les Vert·e·s de La Côte,≤100,4
111539168454051,Avanti,Avanti,≤100,2
175849189128043,"Andreas Seiler, FDP, Einwohnerrat Pratteln",Andreas Stefan Seiler,≤100,3
135939773133793,Grüne Winterthur,Grüne Winterthur,≤100,3
619051955163582,AWOB - Adrian Wegmann Oberrieden,Adrian Wegmann,≤100,1
608260099589519,Dominic Täubert,EVP Kanton Zürich,≤100,2
101500332827222,SVP Wahlkreis Sursee,SVP Wahlkreis Sursee,≤100,4
100505278746845,Gesunde Finanzen,Organisation für gesunde Gemeindefinanzen,≤100,1
190285574861316,Grüne Uster,Grüne Bezirk Uster,≤100,1
245489546137580,Christoph Riner - bodenständige Politik,Christoph Riner - bodenständige Politik,≤100,9
429342907157034,Beat Habegger,Beat Michael Habegger,≤100,1
756722317788172,FDP.Die Liberalen Stadt Luzern,FDP.Die Liberalen Stadt Luzern,≤100,1
106856564074635,Hansjörg Germann FDP in den Kantonsrat,Hansjörg Beat Germann,≤100,4
238982909481105,Les Vert·e·s Genevois·es,Les Vert-e-s genevois-es,≤100,10
110336161874621,Urban Husi in den Kantonsrat ZH,Urban Pius Matthäus Husi Fiechter,≤100,2
1984141558513511,Franziska Barmettler,Franziska Barmettler,≤100,2
107717738487757,Viviane Kägi GLP,Viviane Kägi,≤100,1
143714586302267,Urs Bänziger FDP,Urs Baenziger,≤100,1
105077090852878,Lucio Sansano,Lucio Carmelo Sansano,≤100,1
1464489323856911,FDP Zürich 2,FDP Zürich 2,≤100,4
101452637971744,Le Centre Lancy,Le Centre Lancy,≤100,3
2525584750795209,Nina Fehr Düsel,Nina Fehr Düsel,≤100,5
292711521138736,IPFO,International Photo Festival Olten,≤100,1
108608181846149,Umut Gökbas,Mehmet Umut Gökbas,≤100,1
105262295297064,FDP.Die Liberalen Nürensdorf,FDP.Die Liberalen Nürensdorf,≤100,3
110448418161537,FDP Hinwil,FDP Hinwil,≤100,1
190435673212,Grünliberale Kreis 4&5,GLP 4&5 – Grünliberale Partei,≤100,1
416870065122171,Jungfreisinnige Winterthur,Jungfreisinnige Winterthur,≤100,8
101767182105712,Grüne Bezirk Affoltern,GRÜNE Bezirk Affoltern,≤100,6
105306632453966,Tobias Mäder,Tobias Mäder,≤100,5
335609400529370,FDP Horgen,FDP Horgen,≤100,1
265786100439644,Grüne Freie Liste Stadt Bern,Grüne Freie Liste Bern,≤100,1
109469528675603,Philipp Egger,Philipp Egger,≤100,1
125466200895962,Valentin Landmann,Sven Kunz,≤100,1
100732476262537,GLP Willisau,GLP Wahlkreis Willisau,≤100,2
100240749524401,Deborah Scharpf,Deborah Luzia Maryse Scharpf,≤100,1
360151400680191,Die Mitte Stadt Luzern,Die Mitte Stadt Luzern,≤100,1
122819208305170,Sauvegarde Genève,Sauvegarde Genève,≤100,4
1599925810096142,Kreis 6/10 mit glp in die Zukunft,Grünliberale Kreis 6 und 10,≤100,2
291359247729208,PS Suisse,PS Suisse,≤100,1
106829796092871,Mieterinnen- & Mieterverband Kanton Bern,Mieterinnen- und Mieterverband Kanton Bern,≤100,1
101622582809771,lucaft,lucaft,≤100,2
103850865786634,Grünliberale Bezirk Hinwil,Grünliberale Bezirk Hinwil,≤100,3
100116156110843,Stop al blackout,Iniziativa popolare «Energia elettrica in ogni tempo per tutti (Stop al blackout)»,≤100,8
591968957877984,Andrea Isler,Andrea Lara Isler,≤100,5
289772074451810,FDP.Die Liberalen Aargau,FDP.Die Liberalen Aargau,≤100,1
377292365618914,SVP Stadt Winterthur,SVP Winterthur,≤100,3
735945280122458,VCS Kanton Bern,VCS Sektion Bern,≤100,1
205235402844715,SP Binningen,SP Binningen,≤100,3
206831926864378,SVP Gelterkinden und Umgebung,SVP Gelterkinden und Umgebung,≤100,1
102269201722239,TV Riviera 24,Tv Riviera 24,≤100,2
105221044343308,Baisse d'impôts pour tous,"Initiative ""Baisse d'impôts pour tous : redonner du pouvoir d'achat à la classe moyenne.""",≤100,1
100980232576650,Muriel Langenberger,Muriel Langenberger,≤100,1
657830007560468,SP Aesch-Pfeffingen,SP Aesch-Pfeffingen,≤100,2
743745965833626,Benjamin Stricker,Benjamin Stricker,≤100,3
102281186098428,Sara Sangiacomo,Rosaria Sangiacomo,≤100,1
205884466254019,Alexandra Pfister in der Politik,Alexandra Pfister-Nevrala,≤100,1
707321076049640,Monika Keller,Monika Keller,≤100,2
689505424449213,Jungfreisinnige Limmattal,Jungfreisinnige Limmattal,≤100,2
1537771523171079,Entremont Autrement,Entremont Autrement,≤100,1
102720675292205,Thomas Schneider,Thomas Schneider,≤100,2
112316138411623,NEIN zum erneut missratenen Jagdgesetz,These ads ran without a disclaimer,≤100,1
285304141802550,FDP Niederhasli,FDP Niederhasli,≤100,3
102531252603779,Stephan Jung,Stephan Jung,≤100,1
101791136062906,Notrechtsinitiative.ch,Notrechtsinitiative.ch,≤100,3
108839758430779,Association des habitants du quartier de la Bourgogne,Association des habitants du quartier de Bourgogne,≤100,1
809697199378485,Sandra Cellarius,Sandra Alice Cellarius,≤100,8
230522120377463,FDP Allschwil-Schönenbuch,FDP Allschwil-Schönenbuch,≤100,4
2011626645562796,Andri Silberschmidt,Komitee Andri Silberschmidt,≤100,1
139890720097051,Die Mitte Muttenz,Die Mitte Muttenz,≤100,4
110431218529702,Tassa di collegamento: perchè non abrogarla,These ads ran without a disclaimer,≤100,1
100160498946252,Grüne Volketswil,Grüne Bezirk Uster,≤100,1
124924180944506,IHED-Islamischer Humanitärer Entwicklungsdienst,These ads ran without a disclaimer,≤100,1
456093941086244,FDP.Die Liberalen Illnau-Effretikon,FDP. Die Liberalen Illnau-Effretikon,≤100,1
105382355680021,Unterwägs uf Lieschtel,Unterwägs uf Lieschtel,≤100,1
104265952574760,EVP Kreuzlingen,Adrian Robin Ziörjen,≤100,1
888626258006362,"Barbara Gysi, Nationalrätin SP",Barbara Gysi,≤100,1
114584561517154,Komitee für ein JA zum Basler Steuerpaket,Komitee JA! zum Basler Steuerpaket,≤100,3
355257441326519,Fabian Müller,Fabian Francois Müller,≤100,3
510352742440847,Coalition pour des multinationales responsables,Coalition pour des multinationales responsables,≤100,2
113273198762176,FDP.Die Liberalen Pratteln,FDP.Die Liberalen Pratteln,≤100,2
107911655043545,SVP Beromünster,SVP Beromünster,≤100,1
463645587339110,Piero Marchesi,UDC Ticino,≤100,1
109425352024980,Sebastian Hektor Vogel am 12. Februar 2023 in den Kantonsrat,DarkHorse,≤100,4
108595330730708,Groupe lgbtiq+ du PS genevois,Groupe lgbtiq+ du PS genevois,≤100,1
109023033782956,Unisanté,Unisanté,≤100,1
114998068149733,Dr. Stefan Meyer,Stefan Jörg Meyer,≤100,3
580012422156679,Grüne Stadt Dübendorf,Grüne Stadt Dübendorf,≤100,1
589136377773631,Les Vert·e·x·s lgbtiq - Genève,Les Vert·e·x·s lgbtiq - Genève,≤100,1
101122865395791,Matteo Buzzi,Matteo Buzzi,≤100,2
107145438948044,Dominique Zygmont in den Kantonsrat,Dominique Daniel Zygmont,≤100,1
730158247033526,Readly,These ads ran without a disclaimer,≤100,1
111500797368,SP Bezirk Winterthur,SP Bezirk Winterthur,≤100,1
106563052005929,SVP Kreuzlingen,SVP Kreuzlingen,≤100,5
904812763060757,Michael De Vita-Läubli,Michael De Vita-Läubli,≤100,1
651956578553145,"Marita Verbali, FDP",Marita Verbali,≤100,2
100513788093677,Les Vert-e-s Ville de Genève,Les Vert-e-s Ville de Genève,≤100,4
1462022710772147,Hans Egli,Hans Egli,≤100,1
102833318045836,Nick Glättli,Nick Didier Glättli,≤100,2
190133177759419,Giuseppe Cotti,Giuseppe Cotti,≤100,4
104530832464619,Mario Schwendener,Mario Schwendener,≤100,2
1377010385681695,Dubravko Sinovcic,Dubravko Sinovcic,≤100,1
119392439892983,Sauvegarde Grand-Pré et Orangerie,Xavier Singy,≤100,2
329092184156849,Die Mitte Adliswil,Die Mitte Adliswil,≤100,1
318625728948475,Con Amalia 2019,These ads ran without a disclaimer,≤100,1
264952450282664,JUSO Luzern,Jungsozialist*innen Luzern,≤100,1
101417574776507,Ja zur direkten Demokratie,New Swiss Journal,≤100,2
101759462695729,Seraina Billeter-Ihre Kandidatin,Seraina Sara Billeter,≤100,1
1464661227009326,SVP Bezirk Uster,SVP Bezirk Uster,≤100,1
1578229959077185,"Matthias Bickel, in den Kantonsrat für die FDP.Die Liberalen","Matthias Bickel, in den Kantonsrat für die FDP.Die Liberalen",≤100,1
102691421255810,PlanBasel,These ads ran without a disclaimer,≤100,1
763722197034246,En Développement,These ads ran without a disclaimer,≤100,1
471258816239362,Junge SVP Luzern,Junge SVP Luzern,≤100,4
108843502117518,Andreas Baeckert,Andreas Peter Baeckert,≤100,2
111616771110534,Beyond Riches,These ads ran without a disclaimer,≤100,1
103215392637344,Robin Kuhn,Robin Jonas Kuhn,≤100,1
1781311295425230,Les Verts de Troinex,Les Verts de Troinex,≤100,1
1100444546752110,Rémy Oudin,Rémy Oudin,≤100,1
442004945974231,IG Wild beim Wild,These ads ran without a disclaimer,≤100,1
196056317938049,Roger Martin - Stadtpräsident Romanshorn,Roger Martin,≤100,1
158820214312321,Citations Ron Hubbard,Mieux Vivre Sa Vie,≤100,1
600706570124933,Verkehrssanierungen JA,Verkehrssanierungen JA,≤100,2
104937837702194,SP EVP GRÜNE für Gelterkinden,SP EVP GRÜNE für Gelterkinden,≤100,1
106591559016696,Guido Lehmann,Guido Lehmann,≤100,1
167983071434,SP Kriens,SP Kriens,≤100,3
69466809669,Alpen-Initiative,These ads ran without a disclaimer,≤100,1
1521655228075451,solidaritéS Genève,solidaritéS Genève,≤100,3
142664095796912,GRÜNE Kanton Bern,GRÜNE Kanton Bern,≤100,1
100345702834585,All Out Deutschland,All Out,≤100,2
169042736456594,All Out,All Out,≤100,2
276547049113405,SP Schaffhausen,SP Schaffhausen,≤100,1
103399508522606,Kollyy,These ads ran without a disclaimer,≤100,3
104590425802557,Новости Дня,These ads ran without a disclaimer,≤100,1
109811968658831,Die Mitte Züri 11,These ads ran without a disclaimer,≤100,1
115200218139402,О Главном,These ads ran without a disclaimer,≤100,1
101120115685831,SVP Stäfa,Marco Andreas Vogt,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,20
251838211585945,SP Basel-Stadt,SP Basel-Stadt,≤100,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,2
191851397669230,VETO – Tierschutz,These ads ran without a disclaimer,≤100,2
319393291423771,Le Temps,These ads ran without a disclaimer,≤100,1
107979051843705,sabinewiedenhofer,These ads ran without a disclaimer,≤100,1
107173698926440,Rindiendo en casa,These ads ran without a disclaimer,≤100,13
1033932949973658,Sara Demir,These ads ran without a disclaimer,≤100,1
100479926293321,andrea_saporito_plr,These ads ran without a disclaimer,≤100,1
720206555013629,Laufen macht glücklich,These ads ran without a disclaimer,≤100,4
310213709080950,Jürgen Höller,These ads ran without a disclaimer,≤100,3
100979089548140,leobauer.official,These ads ran without a disclaimer,≤100,1
109392467220812,Demain Confignon,These ads ran without a disclaimer,≤100,1
113821883316185,Faktischversichert,These ads ran without a disclaimer,≤100,1
110826091711924,viev.deutschland,These ads ran without a disclaimer,≤100,2
368757963825913,WasteFuel,These ads ran without a disclaimer,≤100,1
101727068829380,Контекст Европа,These ads ran without a disclaimer,≤100,1
198515713604505,Ludwig-Maximilians-Universität München,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,4
116775781318643,elezioniti,These ads ran without a disclaimer,≤100,1
104546295740207,Aura of the world,These ads ran without a disclaimer,≤100,1
547115755657303,ReThink Daylight,These ads ran without a disclaimer,≤100,1
105528162248316,viev.mobilyaa,These ads ran without a disclaimer,≤100,1
1125155474201566,Mcg Carouge,Sandro Pistis,≤100,1
102326342780397,Domenique Invezt,These ads ran without a disclaimer,≤100,1
108843502117518,Andreas Baeckert,These ads ran without a disclaimer,≤100,1
10150100771335484,24 heures,These ads ran without a disclaimer,≤100,5
567417573785872,RefLab,These ads ran without a disclaimer,≤100,1
103093016017760,Info News,These ads ran without a disclaimer,≤100,1
104532115888790,Bolter ego,These ads ran without a disclaimer,≤100,5
112992717165706,MAIN10ANCE-project,These ads ran without a disclaimer,≤100,1
106105549469184,Der ROTE Stuhl,SP Weinfelden,≤100,1
105430377893808,gvlticino,These ads ran without a disclaimer,≤100,1
113671758293671,JA zum Stadtparlament,Komitee JA zum Stadtparlament Rapperswil-Jona,≤100,1
106449882358683,Новости Дня.,These ads ran without a disclaimer,≤100,1
112524957892586,the.cartographist,These ads ran without a disclaimer,≤100,1
110601438611168,EU News,These ads ran without a disclaimer,≤100,1
106563052005929,SVP Kreuzlingen,These ads ran without a disclaimer,≤100,1
112749448851,Coca-Cola Europacific Partners,These ads ran without a disclaimer,≤100,1
416870065122171,Jungfreisinnige Winterthur,These ads ran without a disclaimer,≤100,1
105188432853984,Tribune de Genève,These ads ran without a disclaimer,≤100,3
1926230267645689,Enogastro Info,These ads ran without a disclaimer,≤100,1
415342655194947,ISB International School Bangkok,These ads ran without a disclaimer,≤100,2
105860035707190,photographing.journey,These ads ran without a disclaimer,≤100,1
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100,1
105411962299479,AEF,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
112861661599616,militarylegacy,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
100846489215390,Cactus Cat,These ads ran without a disclaimer,≤100,2
105928801750365,My Safe Cup - France,These ads ran without a disclaimer,≤100,1
106620807391911,Roche,These ads ran without a disclaimer,≤100,2
192131064217250,European Centre for Minority Issues (ECMI),These ads ran without a disclaimer,≤100,1
632228990183262,Chinesische Volkszeitung Online,These ads ran without a disclaimer,≤100,1
194953000528458,Global Campus of Human Rights,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
123698491019029,Lombard Odier Group,These ads ran without a disclaimer,≤100,1
396576947382356,Aranet,These ads ran without a disclaimer,≤100,2
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100,1
115816835104562,Deutsche Bank,These ads ran without a disclaimer,≤100,1
102468239352431,Emigro - легальный переезд в Германию,These ads ran without a disclaimer,≤100,1
154087694129,Causeur.fr,These ads ran without a disclaimer,≤100,2
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
112714158081101,myrdith,These ads ran without a disclaimer,≤100,1
105211072462251,zoltan.szeker,These ads ran without a disclaimer,≤100,1
1834711490185155,Турецкий язык по скайпу от Анны Боровской,These ads ran without a disclaimer,≤100,1
1620669458166839,Aga Khan Development Network,These ads ran without a disclaimer,≤100,1
102149205797976,IoT Insider,These ads ran without a disclaimer,≤100,1
100250122744391,MauroStendel,These ads ran without a disclaimer,≤100,1
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,1
130722880311634,Junge Union Chemnitz,These ads ran without a disclaimer,≤100,1
116941867957052,Rotonjo,These ads ran without a disclaimer,≤100,3
1798175947119500,Epishine,These ads ran without a disclaimer,≤100,1
110368714164265,Maidline Aurie,These ads ran without a disclaimer,≤100,1
102371144884962,TVBee World,These ads ran without a disclaimer,≤100,1
101170788634486,Giorgi Kaulashvili,These ads ran without a disclaimer,≤100,1
627494203951031,Claun il Pimpa,These ads ran without a disclaimer,≤100,1
103439331518544,MH Michaela Huber,These ads ran without a disclaimer,≤100,1
