Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
191136321464981,Die Mitte Stadt Winterthur,Die Mitte Stadt Winterthur,510,6
100195119489766,Benno Scherrer in den Regierungsrat,Benno Scherrer,482,2
108206818777404,Bezirksgewerbeverband Bülach,Bezirksgewerbeverband Bülach,478,24
111081131629685,Blackout stoppen,Volksinitiative «Jederzeit Strom für alle (Blackout stoppen)»,459,17
200825306651250,Renato Pfeffer EVP,EVP Kanton Zürich,457,8
154614821560013,FDP.Die Liberalen Uster,FDP Uster,446,1
231086633606227,SVP Baselland,SVP Baselland,417,388
161852057173460,SP Bezirk Affoltern,SP Bezirk Affoltern,406,19
105190875802704,Thomas Noack,Schweizer und Noack in den Regierungsrat,404,1
100489412910247,Nora Ernst - GLP,Nora Ernst - GLP,399,5
106964611977537,Switlo,Switlo,396,2
194790813901953,Grüne Schweiz,Grüne Schweiz,385,1
109213507316253,SP Zürich 11,SP Zürich,377,14
110151814882388,Benjamin Gautschi,Benjamin Gautschi,374,5
1604136306538918,Marc Wachter,Marc Michel Wachter,367,2
103440272521713,Sarah Fuchs in den Kantonsrat,Sarah Fuchs,364,28
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,348,11
155659847849677,Martin Huber in den Kantonsrat,Martin Huber in den Kantonsrat,342,5
291359247729208,PS Suisse,PS Suisse,322,2
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,311,4
100432824661437,Bettina Balmer FDP,Bettina Balmer,302,4
375845269120737,FDP. Die Liberalen Dietikon,FDP. Die Liberalen Dietikon,294,6
1464661227009326,SVP Bezirk Uster,SVP Bezirk Uster,287,10
288659088239530,MCG Officiel,Mouvement Citoyens Genevois,286,10
1984141558513511,Franziska Barmettler,Franziska Barmettler,283,12
110616465067898,Initiative Gesunde Jugend Jetzt,Die Junge Mitte Kanton Zürich,283,1
106254955524910,SVP Binningen,SVP Binningen,280,2
231320586878427,Hauseigentümerverband (HEV) Region Winterthur,Hauseigentümerverband Region Winterthur,279,2
117027101705789,FDP Stadt Zürich,FDP Stadt Zürich,277,14
111516028427691,Die Mitte Oberes Baselbiet,Die Mitte Oberes Baselbiet,274,8
191438050875440,Die Mitte  Basel-Landschaft,Die Mitte  Basel-Landschaft,269,3
110409811924321,Urs Christian Eugster FDP,Urs Christian Eugster,269,1
100341315500438,Kirchensteuern sei Dank - St.Gallen,Katholischer Kofessionsteil des Kantons St.Gallen,262,8
119245155521044,Ylli Doko - Politiker - FDP Die.Liberalen,Ylli Doko,262,4
1225312564279075,Karin Fehr Thoma,Karin Fehr Thoma,256,2
1582348792001263,SP 4&5 Zürich,SP Zürich 4 & 5,237,6
106264082355003,Sven Heinzelmann,Komitee «Sven Heinzelmann in den Kantonsrat»,233,4
324773857561365,Die Mitte Kanton Zürich,Die Mitte Kanton Zürich,232,4
257497631736082,Gletscher-Initiative,Verein Klimaschutz Schweiz,231,3
1092252917594218,Initiative pour les glaciers,Association suisse pour la protection du climat,231,4
105257442419923,Die Mitte Bezirk Bülach,Die Mitte Bezirk Bülach,215,5
207703323162140,"Doris Meier, Kantonsrätin und a. Gemeindepräsidentin von Bassersdorf",Doris Meier-Kobler,213,2
1700824713324064,SP Zürich 10,SP Zürich 10,209,9
100487835772742,Josef Widler in den Kantonsrat,Josef Widler,208,1
103638965961747,Gabriel Mäder - Grünliberale,Gabriel Markus Mäder,208,1
1607548886172610,Hans-Ulrich Bigler,Hans-Ulrich Bigler,205,1
105268722430698,Philippe Guldin GLP,Grunliberale,201,3
175478195846132,Les Vert·e·s suisses,Grüne Schweiz,200,1
109742838576665,Sandro Gerber - FDP.Die Liberalen - Kantonsratskandidat ZH 2023,sandrogerber,197,17
1476717905682561,SP Zürich 6,SP Zürich 6,195,10
157913284377979,POP Nyon - La Côte,POP Nyon - La Côte,190,5
360920524334417,Grünliberale Adliswil,Grünliberale Adliswil,187,3
104176871670876,Renteninitiative - Für eine sichere & nachhaltige Altersvorsorge,Verein Renteninitiative,182,4
164288990272811,FDP Region Winterthur in den Zürcher Kantonsrat,FDP Region Winterthur in den Zürcher Kantonsrat,177,3
1556534881244272,Grünliberale Bezirk Uster,Grünliberale Bezirk Uster,169,15
170262515730,FDP.Die Liberalen Arlesheim,FDP.Die Liberalen Arlesheim,167,4
105221044343308,Baisse d'impôts pour tous,"Initiative ""Baisse d'impôts pour tous : redonner du pouvoir d'achat à la classe moyenne.""",165,1
488909884546537,GLP Winterthur Land,GLP Winterthur Land,164,8
1483343695307824,Campax,Campax,162,7
2034886056799460,Raphael Tobler,Raphael Tobler,162,3
921336971288655,Nagra,Nagra,161,1
1764183190338571,SVP Kreis 3,Derek Richter,158,6
106615082184530,Raffael Grütter - GLP,Raffael Grütter,157,10
1769803096579445,Grünliberale Bezirk Horgen,Grünliberale Bezirk Horgen,151,1
143714586302267,Urs Bänziger FDP,Urs Baenziger,151,3
103269145789541,Stop au blackout,Initiative populaire « De l’électricité pour tous en tout temps (Stop au blackout) »,147,9
187828241245131,Grüne Baselland,Grüne Baselland,147,7
106856564074635,Hansjörg Germann FDP in den Kantonsrat,Hansjörg Beat Germann,145,5
101012679501703,Stephan Siegel in den Landrat,Stephan Siegel in den Landrat,140,2
354548604968651,Peter Metzinger in den Kantonsrat,Peter Alois Metzinger,139,5
112662478341274,joelgretsch,Joel Gretsch,136,4
101669982579717,Die Mitte Bezirk Uster,Die Mitte Bezirk Uster,134,9
169042736456594,All Out,All Out,130,2
1587949341492441,Claudio Zihlmann,Claudio Zihlmann,126,35
156831187737967,JUSO Kanton Zürich,Jungsozialist*innen Kanton Zürich,124,10
102578282597131,Kamylla Lisi-Brandino,Kamylla J. Lisi-Brandino,124,3
355645665140771,Nicola Forster,Nicola Forster,124,5
100345702834585,All Out Deutschland,All Out,122,2
107515328348195,Michael Uebersax,Michael Stefan Uebersax,121,4
993815333967102,Andreas Leupi,Andreas Patrick Leupi,120,5
136341053227140,EVP Winterthur,EVP Kanton Zürich,113,26
469738339721305,SP Zürich 3,Sozialdemokratische Partei Zürich 3,112,13
388815591176119,SP Zürich 9,SP Zürich,111,13
103580977678645,Julian Croci,Julian Andrea Croci,110,2
103850865786634,Grünliberale Bezirk Hinwil,Grünliberale Bezirk Hinwil,109,6
110533229026103,EVP / PEV,EVP Schweiz,108,1
104203868811586,Martina Dürr,Martina Regula  Dürr,107,3
206831926864378,SVP Gelterkinden und Umgebung,SVP Gelterkinden und Umgebung,105,6
416743625125770,Grüne Zürichsee,GRÜNE Bezirk Meilen,103,3
619051955163582,AWOB - Adrian Wegmann Oberrieden,Adrian Wegmann,103,3
463645587339110,Piero Marchesi,UDC Ticino,≤100,2
100240749524401,Deborah Scharpf,Deborah Luzia Maryse Scharpf,≤100,1
650175488441328,Martin Farner,Farners GmbH,≤100,1
428690117258417,SVP des Kantons Zürich,SVP des Kantons Zürich,≤100,2
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),Eidgenössisch-Demokratische Union Schweiz,≤100,4
92824188601,No Sleep Records,These ads ran without a disclaimer,≤100,8
106463701741400,Die Mitte Zürich 3+9,Die Mitte Zürich Kreis 3+9,≤100,2
854141954663925,Isabel Garcia GLP,Isabel Garcia Brunisholz,≤100,3
110647840532680,Merge Mayor,These ads ran without a disclaimer,≤100,1
104942962435489,Sarah Regez,Sarah Regez,≤100,6
131136176944674,FDP.Die Liberalen Bezirk Pfäffikon,FDP.Die Liberalen Bezirk Pfäffikon,≤100,6
1526697364280066,Partito Socialista Ticino,Partito Socialista Ticino,≤100,1
105306632453966,Tobias Mäder,Tobias Mäder,≤100,5
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,≤100,1
109023033782956,Unisanté,Unisanté,≤100,1
784812424962943,Tele Z,TELE Z,≤100,1
198432937394181,Philipp Müller in den Kantonsrat,Philipp Müller,≤100,2
778855988853776,SP Allschwil-Schönenbuch,SP Allschwil Schönenbuch,≤100,15
116063758043441,Facundo Zimmerli,Facundo Nahuel Zimmerli,≤100,1
100980232576650,Muriel Langenberger,Muriel Langenberger,≤100,2
103215392637344,Robin Kuhn,Robin Jonas Kuhn,≤100,1
100505278746845,Gesunde Finanzen,Organisation für gesunde Gemeindefinanzen,≤100,1
190285574861316,Grüne Uster,Grüne Bezirk Uster,≤100,1
755554214495636,Parti Socialiste Neuchâtelois,Parti socialiste neuchâtelois,≤100,1
110336161874621,Urban Husi in den Kantonsrat ZH,Urban Pius Matthäus Husi Fiechter,≤100,2
109123788743774,Benjamin Frei,Benjamin Rolf Frei,≤100,1
230522120377463,FDP Allschwil-Schönenbuch,FDP Allschwil-Schönenbuch,≤100,6
592045444309191,DIRECT NEWS by Michel Robadin,Michel François Robadin,≤100,1
108351771294208,Hubert Boog,Hubert Walter Boog,≤100,2
105262295297064,FDP.Die Liberalen Nürensdorf,FDP.Die Liberalen Nürensdorf,≤100,7
657830007560468,SP Aesch-Pfeffingen,SP Aesch-Pfeffingen,≤100,4
751036244998194,FDP Stadt Zürich Kreis 4&5,FDP Kreis 4&5,≤100,7
416743625125770,Grüne Zürichsee,Thomas Forrer,≤100,2
113189798267288,Karl Heinz Meyer Wahlkampf 2023,Karl Heinz Meyer,≤100,3
102281186098428,Sara Sangiacomo,Rosaria Sangiacomo,≤100,2
591968957877984,Andrea Isler,Andrea Lara Isler,≤100,3
125466200895962,Valentin Landmann,Sven Kunz,≤100,2
756722317788172,FDP.Die Liberalen Stadt Luzern,FDP.Die Liberalen Stadt Luzern,≤100,1
111500797368,SP Bezirk Winterthur,SP Bezirk Winterthur,≤100,1
107717738487757,Viviane Kägi GLP,Viviane Kägi,≤100,2
108608181846149,Umut Gökbas,Mehmet Umut Gökbas,≤100,1
589840718124415,Grünliberale Knonaueramt,Grünliberale Knonaueramt,≤100,7
108692711660498,Urs Wegmann,Urs Wegmann,≤100,4
120204928045279,SP Wetzikon,SP Wetzikon,≤100,2
265041068300,JUSO Baselland,JUSO Baselland,≤100,1
301243053989575,Mario Senn,Mario Senn,≤100,3
101767182105712,Grüne Bezirk Affoltern,GRÜNE Bezirk Affoltern,≤100,4
135939773133793,Grüne Winterthur,Grüne Winterthur,≤100,4
106300899437929,Patrick Hässig,Patrick Hässig,≤100,2
135366813191979,Urs Waser Kantonsrat,Waser Urs,≤100,2
205884466254019,Alexandra Pfister in der Politik,Alexandra Pfister-Nevrala,≤100,1
122819208305170,Sauvegarde Genève,Sauvegarde Genève,≤100,3
113273198762176,FDP.Die Liberalen Pratteln,FDP.Die Liberalen Pratteln,≤100,2
110838505070498,SVP Wädenswil,SVP Wädenswil,≤100,3
864604443735247,SVP Bezirk Dietikon,SVP Bezirk Dietikon,≤100,1
707321076049640,Monika Keller,Monika Keller,≤100,1
355257441326519,Fabian Müller,Fabian Francois Müller,≤100,2
251838211585945,SP Basel-Stadt,SP Basel-Stadt,≤100,1
139890720097051,Die Mitte Muttenz,Die Mitte Muttenz,≤100,4
1544273692546271,waterdrop,These ads ran without a disclaimer,≤100,2
107145438948044,Dominique Zygmont in den Kantonsrat,Dominique Daniel Zygmont,≤100,2
105386249047369,Jakob Ehrensperger,Jakob Ehrensperger,≤100,2
651956578553145,"Marita Verbali, FDP",Marita Verbali,≤100,4
103234339054385,"Lea Van der Merwe, Einwohnerrätin Allschwil",FDP Allschwil-Schönenbuch,≤100,1
109228305112523,"Damian Schaller, Landratskandidat FDP Allschwil",FDP Allschwil-Schönenbuch,≤100,1
102833318045836,Nick Glättli,Nick Didier Glättli,≤100,3
205235402844715,SP Binningen,SP Binningen,≤100,3
104484902120877,"Sebastian Hersberger, FDP Allschwil",FDP Allschwil-Schönenbuch,≤100,1
356407481399967,FDP.Die Liberalen Sissach und Umgebung,FDP Sissach und Umgebung,≤100,1
377292365618914,SVP Stadt Winterthur,SVP Winterthur,≤100,1
1462022710772147,Hans Egli,Hans Egli,≤100,1
276547049113405,SP Schaffhausen,SP Schaffhausen,≤100,5
429342907157034,Beat Habegger,Beat Michael Habegger,≤100,1
104530832464619,Mario Schwendener,Mario Schwendener,≤100,1
358536457645537,SVP Uster,Daniel Schnyder,≤100,1
109425352024980,Sebastian Hektor Vogel am 12. Februar 2023 in den Kantonsrat,DarkHorse,≤100,5
335404453537186,Die Mitte Binningen-Bottmingen,Die Mitte Binningen-Bottmingen,≤100,1
2011626645562796,Andri Silberschmidt,Komitee Andri Silberschmidt,≤100,1
114998068149733,Dr. Stefan Meyer,Stefan Jörg Meyer,≤100,2
281675942494661,SVP Bezirk Pfäffikon ZH,SVP Bezirk Pfäffikon ZH,≤100,2
580012422156679,Grüne Stadt Dübendorf,Grüne Stadt Dübendorf,≤100,1
608260099589519,Dominic Täubert,EVP Kanton Zürich,≤100,2
904812763060757,Michael De Vita-Läubli,Michael De Vita-Läubli,≤100,1
456093941086244,FDP.Die Liberalen Illnau-Effretikon,FDP. Die Liberalen Illnau-Effretikon,≤100,1
100116156110843,Stop al blackout,Iniziativa popolare «Energia elettrica in ogni tempo per tutti (Stop al blackout)»,≤100,9
60588234229,Gioventù Comunista Svizzera,Gioventù Comunista Svizzera,≤100,3
192244290829565,Anita Borer,Anita Borer,≤100,1
353969997649,Partito Comunista - Svizzera,Partito Comunista,≤100,3
592045444309191,DIRECT NEWS by Michel Robadin,These ads ran without a disclaimer,≤100,1
110707875106219,SVP Bezirk Hinwil,SVP Bezirk Hinwil,≤100,1
100420375365151,Pro Grolley,Pro Grolley,≤100,1
101500332827222,SVP Wahlkreis Sursee,SVP Wahlkreis Sursee,≤100,1
104272338098687,"Robert Vogt, Gemeinderat Allschwil",FDP Allschwil-Schönenbuch,≤100,1
101103429022118,Grüne Schlieren,Grüne Partei Schlieren,≤100,4
138345752891779,Grüne Liestal und Umgebung,These ads ran without a disclaimer,≤100,2
261452338060969,Domenik Lädi Ledergerber,Überparteiliches Unterstützungskomitee Domenik Ledergerber,≤100,3
1492503634364441,Liste d'Union Populaire,Ensemble à Gauche-Genève,≤100,1
335609400529370,FDP Horgen,FDP Horgen,≤100,2
746993385438167,UDC Lugano Città,UDC Lugano,≤100,1
110834314440892,Saudi Green Initiative,These ads ran without a disclaimer,≤100,2
100160498946252,Grüne Volketswil,Grüne Bezirk Uster,≤100,1
743745965833626,Benjamin Stricker,Benjamin Stricker,≤100,1
285821738704789,Nathalie Aeschbacher,Nathalie Anna Aeschbacher,≤100,1
102531252603779,Stephan Jung,Stephan Jung,≤100,1
105391775361272,"Nico Jonasch, Einwohnerrat Allschwil",FDP Allschwil-Schönenbuch,≤100,1
105380182425137,Michael Jäger,Hans Michael Jäger,≤100,1
238982909481105,Les Vert·e·s Genevois·es,Les Vert-e-s genevois-es,≤100,1
190133177759419,Giuseppe Cotti,These ads ran without a disclaimer,≤100,1
102269201722239,TV Riviera 24,Tv Riviera 24,≤100,2
100513788093677,Les Vert-e-s Ville de Genève,Les Vert-e-s Ville de Genève,≤100,1
104937837702194,SP EVP GRÜNE für Gelterkinden,SP EVP GRÜNE für Gelterkinden,≤100,1
218020061613734,UBS,These ads ran without a disclaimer,≤100,3
561931677180050,Die Mitte Stadt Zürich,These ads ran without a disclaimer,≤100,1
101292009486072,Simon Affentranger GLP,Simon Johannes Affentranger Jäger,≤100,1
471258816239362,Junge SVP Luzern,Junge SVP Luzern,≤100,2
101417574776507,Ja zur direkten Demokratie,New Swiss Journal,≤100,1
111873241774804,RJ Klimaneutral,"Junge Mitte, JGLP, JUSO - Rapperswil Jona",≤100,1
158820214312321,Citations Ron Hubbard,Mieux Vivre Sa Vie,≤100,1
108667862595190,Les Vert-e-s La Côte,Les Vert·e·s de La Côte,≤100,1
101759462695729,Seraina Billeter-Ihre Kandidatin,Seraina Sara Billeter,≤100,1
416743625125770,Grüne Zürichsee,GRÜNE Bezirk Horgen,≤100,3
123698491019029,Lombard Odier Group,These ads ran without a disclaimer,≤100,2
125392157541675,Tilsiter Switzerland,These ads ran without a disclaimer,≤100,1
1148594755342436,Saskia Schenker - Landrätin,FDP Sissach und Umgebung c/o Saskia Schenker,≤100,1
1464489323856911,FDP Zürich 2,These ads ran without a disclaimer,≤100,1
198515713604505,Ludwig-Maximilians-Universität München,These ads ran without a disclaimer,≤100,1
763722197034246,En Développement,These ads ran without a disclaimer,≤100,1
627220684023668,GRÜNE Zürich,Grüne Stadt Zürich,≤100,1
106080328954492,SP Gelterkinden und Umgebung,SP Gelterkinden und Umgebung,≤100,1
1436656116642646,Threadheads,These ads ran without a disclaimer,≤100,2
158968251509151,Hands on Veggies,These ads ran without a disclaimer,≤100,1
689505424449213,Jungfreisinnige Limmattal,Jungfreisinnige Limmattal,≤100,2
100360518736993,Jungfreisinnige Obwalden,Jungfreisinnige Obwalden,≤100,1
1908078689293820,Paroles citoyennes,These ads ran without a disclaimer,≤100,1
103038692613840,isabelbartal.official,These ads ran without a disclaimer,≤100,1
1125155474201566,Mcg Carouge,These ads ran without a disclaimer,≤100,1
103814352620250,Wiadomość dnia,These ads ran without a disclaimer,≤100,1
103419298803774,Haptica//online,These ads ran without a disclaimer,≤100,2
175418892541297,Wildkaffee Rösterei,These ads ran without a disclaimer,≤100,1
111184371077108,Komoneed D,These ads ran without a disclaimer,≤100,1
813362708790951,UBP - Union Bancaire Privée,These ads ran without a disclaimer,≤100,2
497097197026277,Real life at McKinsey,These ads ran without a disclaimer,≤100,1
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100,1
111011748401165,Washington Kane,These ads ran without a disclaimer,≤100,3
104539708901187,CHARGENOW,These ads ran without a disclaimer,≤100,1
347162492139048,SP Töss,Matthias Jakob Ernst Erzinger,≤100,1
109736592007457,aslansav,These ads ran without a disclaimer,≤100,1
1722520228078847,Female Invest,These ads ran without a disclaimer,≤100,1
102527209215235,Viviane Olívia,These ads ran without a disclaimer,≤100,9
105380182425137,Michael Jäger,These ads ran without a disclaimer,≤100,1
142640336416356,Komitee Stefan Feldmann wieder in den Kantonsrat,These ads ran without a disclaimer,≤100,1
115121024788993,Bio government,These ads ran without a disclaimer,≤100,1
112542440931333,NinjaOne France,These ads ran without a disclaimer,≤100,1
100595626231891,Versusfestival,These ads ran without a disclaimer,≤100,2
355645665140771,Nicola Forster,These ads ran without a disclaimer,≤100,1
1366677330077450,Learn German 4 Life,These ads ran without a disclaimer,≤100,1
102900324662362,Cantu Beauty Deutschland,These ads ran without a disclaimer,≤100,1
102914212679370,Bad Habits Clothes Berlin,These ads ran without a disclaimer,≤100,1
567417573785872,RefLab,These ads ran without a disclaimer,≤100,1
102832392688253,Southland 360,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
194288987793356,Ukraine House Davos,These ads ran without a disclaimer,≤100,1
131169181232,VOGUE JAPAN,These ads ran without a disclaimer,≤100,2
102853206050540,Aktualne programy,These ads ran without a disclaimer,≤100,1
108692711660498,Urs Wegmann,These ads ran without a disclaimer,≤100,1
108254858551015,ENERGY ACT FOR UKRAINE Foundation,These ads ran without a disclaimer,≤100,2
101321992365876,Reto Brüesch,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
1390745591150821,NRC - Norwegian Refugee Council,These ads ran without a disclaimer,≤100,1
2175098615861685,Michela Ris in Gran Consiglio,These ads ran without a disclaimer,≤100,1
10150100771335484,24 heures,These ads ran without a disclaimer,≤100,3
167983071434,SP Kriens,SP Kriens,≤100,1
319393291423771,Le Temps,These ads ran without a disclaimer,≤100,3
105188432853984,Tribune de Genève,These ads ran without a disclaimer,≤100,2
101252718239079,thesocialactband,These ads ran without a disclaimer,≤100,1
299737907470435,Zendy,These ads ran without a disclaimer,≤100,1
474314055968372,fischer group,These ads ran without a disclaimer,≤100,1
105223385595171,Alice Gomes,These ads ran without a disclaimer,≤100,3
207716982590230,Cipla,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100,1
111035071875839,gwdtoken,These ads ran without a disclaimer,≤100,1
111316095071866,zippythoughts101,These ads ran without a disclaimer,≤100,1
111313321357605,psycholog.silvija,These ads ran without a disclaimer,≤100,1
1938639056397169,GLP Lenzburg,These ads ran without a disclaimer,≤100,1
124650430922882,Oulun yliopisto - University of Oulu,These ads ran without a disclaimer,≤100,1
105052565827737,Мировые новости,These ads ran without a disclaimer,≤100,1
236146569848600,Movie Bears Podcast,These ads ran without a disclaimer,≤100,1
102149205797976,IoT Insider,These ads ran without a disclaimer,≤100,1
101092249555299,Where,These ads ran without a disclaimer,≤100,1
101202352602558,Syncbox,These ads ran without a disclaimer,≤100,1
107792993071886,Fairnatural,These ads ran without a disclaimer,≤100,1
116073501374474,La boutique des petits chiots,These ads ran without a disclaimer,≤100,1
632247953809273,Performance powered by nature,These ads ran without a disclaimer,≤100,2
102073931578170,Naazcars,These ads ran without a disclaimer,≤100,1
268405667005207,Lung Cancer Europe,These ads ran without a disclaimer,≤100,1
103103012533802,noonootravel,These ads ran without a disclaimer,≤100,1
105106452325758,Помощник в миграционных вопросах,These ads ran without a disclaimer,≤100,1
253898059451,Gambero Rosso International,These ads ran without a disclaimer,≤100,1
104444909085222,Glory of Fun,These ads ran without a disclaimer,≤100,1
565225540184937,CGTN,These ads ran without a disclaimer,≤100,1
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100,1
101486552782564,Unbrandable,These ads ran without a disclaimer,≤100,1
112957118322299,Buashe,These ads ran without a disclaimer,≤100,2
11949538375,chinadialogue,These ads ran without a disclaimer,≤100,1
106553178252601,Aktionnaire,These ads ran without a disclaimer,≤100,1
533974930053676,سارة السهيل  صفحة,These ads ran without a disclaimer,≤100,1
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,≤100,1
108677198363140,blacklivesfromgeneration,These ads ran without a disclaimer,≤100,2
444347906369155,Transitions et Énergies,These ads ran without a disclaimer,≤100,2
253207738024669,ARPCE Congo,These ads ran without a disclaimer,≤100,1
102855326019017,Events in Switzerland,These ads ran without a disclaimer,≤100,1
114797118561022,Breda University of Applied Sciences,These ads ran without a disclaimer,≤100,1
100985078790660,World Planting,These ads ran without a disclaimer,≤100,4
132622357429039,weArch,These ads ran without a disclaimer,≤100,1
147702172102998,Honeywell,These ads ran without a disclaimer,≤100,1
1157316004381992,Lacework,These ads ran without a disclaimer,≤100,1
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100,1
108420041636307,Ricardo Negócios Imobiliários,These ads ran without a disclaimer,≤100,1
187461997935711,Unilever Careers,These ads ran without a disclaimer,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
106827194681183,Africa Equity Media,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
402677536461567,AllMatters,These ads ran without a disclaimer,≤100,2
42061370953,CEU Department of Economics and Business,These ads ran without a disclaimer,≤100,1
1407800559480010,Hirmer Verlag,These ads ran without a disclaimer,≤100,1
103398468787,Saint-Gobain,These ads ran without a disclaimer,≤100,1
103125711976531,spongybags,These ads ran without a disclaimer,≤100,1
109292693991696,What The Food,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,7
285530825204,Klitschko,These ads ran without a disclaimer,≤100,6
116956918327408,Jacobs Foundation,These ads ran without a disclaimer,≤100,1
238787580201785,Bank Asia Limited,These ads ran without a disclaimer,≤100,1
106152298870436,Hadji entertainment,These ads ran without a disclaimer,≤100,1
202225953152762,Yomeanimo,These ads ran without a disclaimer,≤100,2
604598226218072,CNH Industrial,These ads ran without a disclaimer,≤100,1
120494628004036,All Hands and Hearts,These ads ran without a disclaimer,≤100,1
1517088885216557,AIG,These ads ran without a disclaimer,≤100,1
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100,2
117390814571947,There,These ads ran without a disclaimer,≤100,1
109450025373331,Test page SolarWorks,These ads ran without a disclaimer,≤100,1
101877712405612,fva_bw,These ads ran without a disclaimer,≤100,1
1274797512613033,Léman,These ads ran without a disclaimer,≤100,1
100390846301002,Мировые новости,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,3
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,2
105045388351410,morinasworld,These ads ran without a disclaimer,≤100,1
2181830098768270,Saint-Gobain,These ads ran without a disclaimer,≤100,1
155438574470276,DW українською,These ads ran without a disclaimer,≤100,1
101128979551479,Главное за День,These ads ran without a disclaimer,≤100,1
